06-11 18:02:02.658003 [INFO] login.py:37 | 开始初始化窗口
06-11 21:56:24.605730 [INFO] login.py:44 | 窗口初始化完成
06-11 21:56:29.841977 [INFO] login.py:82 | 开始登录
06-11 21:56:29.846846 [INFO] login.py:116 | 登录成功
06-11 21:56:29.846846 [INFO] login.py:121 | 下次不自动登录
06-11 21:56:29.892542 [INFO] login.py:129 | 登录成功
06-11 21:58:12.618756 [INFO] login.py:37 | 开始初始化窗口
06-11 21:58:12.621774 [INFO] login.py:44 | 窗口初始化完成
06-11 21:58:19.131892 [INFO] login.py:82 | 开始登录
06-11 21:58:19.135851 [INFO] login.py:116 | 登录成功
06-11 21:58:19.135851 [INFO] login.py:121 | 下次不自动登录
06-11 21:58:19.178898 [INFO] login.py:129 | 登录成功
06-11 22:11:41.725839 [INFO] login.py:37 | 开始初始化窗口
06-11 22:11:41.731075 [INFO] login.py:44 | 窗口初始化完成
06-11 22:11:48.413812 [INFO] login.py:82 | 开始登录
06-11 22:11:48.419870 [INFO] login.py:116 | 登录成功
06-11 22:11:48.419870 [INFO] login.py:121 | 下次不自动登录
06-11 22:11:48.467860 [INFO] login.py:129 | 登录成功
06-11 22:12:49.839726 [INFO] login.py:37 | 开始初始化窗口
06-11 22:12:49.843620 [INFO] login.py:44 | 窗口初始化完成
06-11 22:12:55.645956 [INFO] login.py:82 | 开始登录
06-11 22:12:55.649854 [INFO] login.py:116 | 登录成功
06-11 22:12:55.650827 [INFO] login.py:121 | 下次不自动登录
06-11 22:12:55.689794 [INFO] login.py:129 | 登录成功
06-11 22:18:20.238503 [INFO] login.py:37 | 开始初始化窗口
06-11 22:18:20.240450 [INFO] login.py:44 | 窗口初始化完成
06-11 22:18:25.003747 [INFO] login.py:82 | 开始登录
06-11 22:18:25.008588 [INFO] login.py:116 | 登录成功
06-11 22:18:25.008588 [INFO] login.py:121 | 下次不自动登录
06-11 22:18:25.051694 [INFO] login.py:129 | 登录成功
06-11 22:30:11.315494 [INFO] login.py:37 | 开始初始化窗口
06-11 22:30:11.318415 [INFO] login.py:44 | 窗口初始化完成
06-11 22:30:16.827443 [INFO] login.py:82 | 开始登录
06-11 22:30:16.832310 [INFO] login.py:116 | 登录成功
06-11 22:30:16.832310 [INFO] login.py:121 | 下次不自动登录
06-11 22:30:16.870440 [INFO] login.py:129 | 登录成功
06-11 22:32:21.692303 [INFO] login.py:37 | 开始初始化窗口
06-11 22:32:21.695272 [INFO] login.py:44 | 窗口初始化完成
06-11 22:32:30.393263 [INFO] login.py:82 | 开始登录
06-11 22:32:30.398374 [INFO] login.py:116 | 登录成功
06-11 22:32:30.398374 [INFO] login.py:121 | 下次不自动登录
06-11 22:32:30.434480 [INFO] login.py:129 | 登录成功
06-11 22:33:50.282829 [INFO] login.py:37 | 开始初始化窗口
06-11 22:33:50.285371 [INFO] login.py:44 | 窗口初始化完成
06-11 22:33:55.985151 [INFO] login.py:82 | 开始登录
06-11 22:33:55.989038 [INFO] login.py:116 | 登录成功
06-11 22:33:55.989038 [INFO] login.py:121 | 下次不自动登录
06-11 22:33:56.027317 [INFO] login.py:129 | 登录成功
06-11 22:36:03.004838 [INFO] login.py:37 | 开始初始化窗口
06-11 22:36:03.007759 [INFO] login.py:44 | 窗口初始化完成
06-11 22:36:07.766738 [INFO] login.py:82 | 开始登录
06-11 22:36:07.770187 [INFO] login.py:116 | 登录成功
06-11 22:36:07.770187 [INFO] login.py:121 | 下次不自动登录
06-11 22:36:07.807895 [INFO] login.py:129 | 登录成功
06-11 22:40:03.990563 [INFO] login.py:37 | 开始初始化窗口
06-11 22:40:03.993647 [INFO] login.py:44 | 窗口初始化完成
06-11 22:40:11.022682 [INFO] login.py:82 | 开始登录
06-11 22:40:11.027549 [INFO] login.py:116 | 登录成功
06-11 22:40:11.027549 [INFO] login.py:121 | 下次不自动登录
06-11 22:40:11.059455 [INFO] login.py:129 | 登录成功
06-11 22:41:37.571632 [INFO] login.py:37 | 开始初始化窗口
06-11 22:41:37.573579 [INFO] login.py:44 | 窗口初始化完成
06-11 22:41:44.176608 [INFO] login.py:82 | 开始登录
06-11 22:41:44.180598 [INFO] login.py:116 | 登录成功
06-11 22:41:44.180598 [INFO] login.py:121 | 下次不自动登录
06-11 22:41:44.220749 [INFO] login.py:129 | 登录成功
